ASN,Name
59854,"CYBER_FOLKS-RO-SHARED_HOSTING - Cyber_Folks SRL"
59895,
59898,
59939,
59943,
59980,
59996,"REPROMON-TV-AS - REPROMON TV SRL"
60002,
60011,
60020,
60068,"CDN77 - Datacamp Limited"
60071,
60073,
60084,"SERVERCORE-DEV - Servercore B.V."
60087,"ASSUPERNOVA - Netsons s.r.l."
60117,"HS - Host Sailor Ltd"
60118,
60140,
60144,
60154,
60177,"PARI - Limited Liability Company BUKMEKERSKAYA KONTORA PARI"
60192,
60230,"NETERRA - Neterra Ltd."
60281,
60330,"BCTBY-AS - Belarusian Cloud Technologies LLC"
60357,
60362,"ALWAYSDATA - ALWAYSDATA SARL"
60376,"NET-BINERO-KRM1 - Binero AB"
60380,
60404,
60422,"PH-AS - DLX A/S"
60435,
60460,
60472,
60476,
60485,"AS-60485 - Angelnet Limited"
60494,"UNELINK - AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL"
60505,
60508,"PINOSPUENTE-AS - T.V.C. PINOS PUENTE SL"
60558,
60567,"RIXHOST - SIA RixHost"
60592,
60602,
60610,
60626,
60631,
60708,"KAZNIC-AS - KazNIC Organization"
60713,"TARRCI-AS - EXEA Sp. z o.o."
60721,"BURSABIL - Bursabil Teknoloji A.S."
60729,"TORSERVERS-NET - Stiftung Erneuerbare Freiheit"
60739,
60781,"LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V."
60786,"AVAMEHR_ASN - Ava Mehr Informatics Company (Private Joint Stock)"
60800,"NHL-AS1 - Netwise Hosting Ltd"
60819,"SAFENAMES-AS - Safenames Ltd."
60834,"ROMANOVA-AS - Individual Entrepreneur Romanova Svetlana Alexandrovna"
60857,"ASTVCOMBEL - TV-Com Join Limited Company"
60863,"VK-AS - LLC VK"
60882,
60911,
60945,"VELOXSERV-LEGACY - VeloxServ Communications Ltd"
60947,"ZPRAVA-AS-PL - ZPRAVA SPOLKA Z O.O."
60976,"POL - Parsan Lin Co. PJS"
61003,"GLOBALTELEHOST - GlobalTeleHost Corp."
61029,
61035,"CISCOM - CISCOM Ltd"
61046,"HZ-UK-AS - HZ Hosting Ltd"
61053,
61055,
61058,"S-HOST-AS - Manchenko Sergiy Volodimirovich PE"
61098,
61101,
61102,"INTERHOST - Interhost Communication Solutions Ltd."
61107,
61135,
61138,"ZAPPIE-HOST-AS - Zappie Host LLC"
61147,"CALLHOSTED-AS - CallHosted B.V."
61157,"PLUSSERVER-ASN1 - PlusServer GmbH"
61173,
61189,"ELKDATA - Elkdata OU"
61191,
61211,
61236,"MEDIACTIVE-NETWORK - MEDIACTIVE SAS"
61251,"HOST4BIZ-AS - Host4Biz sp. z o.o."
61272,"IST-AS - Informacines sistemos ir technologijos, UAB"
61280,"CMU_GRCHC - FGUP &quot;GRCHC&quot;"
61316,
61317,
61323,"UKFAST - ANS ACADEMY LIMITED"
61348,
61364,
61400,"NETRACK-AS - Start LLC"
61412,"ALTA-LINGUA-AS - Alta Lingua SRL"
61439,
61440,"Internet Utilities LATAM Ltd."
61493,"InterBS S.R.L. BAEHOST"
61500,
61509,
61585,"MINISTERIO DA SAUDE - INSTITUTO NACIONAL DE CANCER"
61590,
61602,"Systemax Teleco OU - VAT EE102816817"
61634,
61640,"-Reserved AS-"
61660,"CRAPAC SERVICOS DE TELECOMUNICACOES LTDA - ME"
61674,
61677,"E. Antunes &amp; R. Oliveira Ltda"
61691,"NEPOMUCENO E TOCHETTO TELECOMUNICACOES LTDA - ME"
61700,
61711,
61722,
61731,
61740,
61743,"-Reserved AS-"
61767,"R.A INFORMATICA"
61801,
61818,"Miriam dos Santos Oliveira ME"
61823,
61857,"-Reserved AS-"
61874,"S.R. da Silva Telecomunicacoes"
61885,
61904,
61916,"Stargateway Informatica e Telecomunicacoes Ltda"
61925,
61933,
61936,"VIATEC TELECOMUNICACOES LTDA"
61976,
61996,"ILLUSION-NET, BG"
61998,
62000,
62005,"ADNET-TELECOM, RO"
62006,
62026,"SKYPARKCDN-AS -=UPSTREAMS=-, RU"
62041,"TELEGRAM, GB"
62049,"PENTA-DXB-01, AE"
62071,"DATAHOST-AS, MD"
62082,"HOSTLAND, RU"
62088,
62100,
62117,"SELDICO-AS, UA"
62134,
62137,
62157,
62160,"GM-AS, CZ"
62181,
62214,"RACKFOREST-AS, HU"
62217,
62222,"QS-AS, RU"
62238,"SINAICT, IR"
62240,"CLOUVIDER London, United Kingdom, GB"
62251,
62255,
62282,"RACKRAY UAB Rakrejus, LT"
62284,
62292,"EZIT-AS, HU"
62297,"WEBSALE, DE"
62310,"MH-DC-AS, DE"
62319,"ITRELATION-AS, DK"
62337,
62370,"SNEL, NL"
62401,
62416,
62468,HKCLOUDX
62471,SUPREMEBYTES-AS
62540,
62563,AS-GLOBALTELEHOST
62567,
62605,UNTANGLEDTECH
62610,
62638,MARRIOTT-HDQ-01
62651,NETPROTECT-62651
62729,
62744,
62755,
62756,DOTBLOCK-2
62838,
62899,CLARITYHS
62900,KERFUFFLE-62900
62904,
62907,ZSCALER-CORP
62994,
63008,
63018,
63023,AS-GLOBALTELEHOST
63040,HOSTZORS
63068,CROCWEB
63119,"AS-63119 - Angelnet Limited"
63128,
63129,
63199,CDSC-AS1
63213,
63410,PRIVATESYSTEMS
63452,VELOCIHOST
63473,
63727,
63730,
63731,"TPTECO-AS-VN TIEN PHAT TECHNOLOGY CORPORATION"
63734,
63740,"TOCDOSOVN-AS-VN TOCDOSOVN-"
63759,
63760,"AZDIGI-AS-VN AZDIGI Corporation"
63765,
63840,"LIVE-BD Live Network &amp; System"
63889,"CLOUDIVLIMITED-AS Cloud Iv Limited"
63911,"NETACTUATE-AS-AP NetActuate"
63916,
63930,
63940,
63949,
63956,
63962,
63981,
63989,
63997,"TSUKAERUNET Tsukaeru.net"
64019,"OPENSTACK-HK FLAT B 1F"
64021,
64022,
64050,"BGNL-HK BGP Network Limited"
64053,"GRASP-AS-AP Grasp International Limited"
64067,
64200,VIVIDHOSTING
64236,
64245,AS-DIGITALFYRE
64249,
64262,
64286,LOGICWEB
64398,"NXTHOST-64398 - NXTSERVERS SRL"
64425,
64432,"VARITI-AS - Variti+ LLC"
64435,
64437,
64439,
64451,
64484,
131099,"CDNSKR-AS-KR Korea Internet Security Agency"
131100,
131149,"YUANJHEN-AS-TW Yuan-Jhen Info."
131164,
131188,
131214,"IHPL-AS-AP Interact Hosting Pty Ltd"
131276,
131279,"STAR-KP Ryugyong-dong"
131306,
131316,
131353,"NHANHOA-AS-VN NhanHoa Software company"
131386,
131392,"RUNSYSTEM-AS-VN GMO-Z.com Runsystem Joint Stock Company"
131404,
131414,
131423,"LVHN-AS-VN Branch of Long Van System Solution JSC - Hanoi"
131428,"BIZMAC-VN-AS Rainbow E-Commerce Company Limited"
131444,"HIPL-AS-AP Huawei IT Data Center in AP"
131447,"POP-IDC-TH POPIDC powered by CSLoxinfo"
131541,
131577,
131626,"NSS-GROUP-AS-TW NSS INTL CO."
131775,"IDNIC-JALANET-AS-ID PT. Jupiter Jala Arta"
131921,
131924,"KAP-NET Kansai Airports"
131928,"IPP-NET Tottori Teletopia Co."
131941,
131951,"SSC Suzuyo Shinwart Corporation"
132052,"CYBERSPACE-IN NIL-36C"
132056,
132059,
132064,"INTERVOLVE-CANBERRA-AS-AP Intervolve Pty Ltd"
132070,
132071,
132080,
132111,
132198,"ICORE-MY iCore Technology Sdn Bhd"
132203,"TENCENT-NET-AP-CN Tencent Building"
132216,"COMILLA1-AS-AP Comilla University"
132225,
132238,"AHSL-AS-AP Array Health"
132241,
132304,
132322,
132325,"LEMON-AS-AP LEMON TELECOMMUNICATIONS LIMITED"
132335,
132386,"USMANISP-AS-AP Usman Internet Service Provider Private Limited"
132400,
132425,"EXABYTES-AS-AP Exabytes Network Singapore Pte. Ltd."
132464,
132489,"EXTREMENET-AS-AP Muminul Hasan ta Extreme Net"
132509,
132513,"SKYTELLAO-AS-AP Sky Telecom State Company"
132542,
132563,
132591,"TENCENT-NET-AP-AS Tencent AS num for global network"
132644,
132680,"SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD"
132692,"GLOBICOMLIMITED-AS-AP GlobiCom Limited"
132697,
132717,"NDCTPL-IN NxtGen Datacenter &amp; Cloud Technologies Pvt. Ltd."
132721,--MISSING--
132742,"GGL-AS-AP Guochao Group limited"
132779,
132783,"AMARNATHINTERNETSOLUTION-AS-IN AMARNATH INTERNET SOLUTION PVT LTD"
132813,"AISI-AS-AP HK AISI CLOUD COMPUTING LIMITED"
132816,"SIMPLERCLOUD-AS-AP SimplerCloud Pte Ltd"
132819,
132839,
132869,"MANETWORKSERVICE-AS-AP Mohammad Mahabub Alam ta M.A Network Service"
132883,
132891,"STM-AS-AP SARFRAZ TEXTILE MILLS PRIVATE LIMITED"
132892,"CLOUDFLARE Cloudflare"
132899,
132932,"ITTHINGS-AS It Things"
132937,
132938,
132974,
132999,"RICHA-AS-IN Richa Telecom"
133041,"TIANXINGROUP-AS-AP Tianxin Group Co."
133065,"WELLACT-AS-AP Well-Act Partnership Limited"
133115,
133120,"HNPL-AS-AP Hosted Network Pty. Ltd."
133143,"MHS-AS-AP Medihost Solutions Pty Ltd"
133159,
133165,"DIGITALOCEAN-AS-AP Digital Ocean"
133199,"SONDERCLOUDLIMITED-AS-AP SonderCloud Limited"
133201,
133210,"ENTECHNOLOGIES-AS-AP EN Technologies Pte Ltd"
133219,"NEWMEDIAEXPRESSCHINA-AS-AP NewMedia Express Pte Ltd"
133229,
133261,
133290,
133295,"WEBWERKS-AS Web Werks India Pvt Ltd"
133296,
133393,"NAKIHOST-AS-AP Naki Host Limited"
133398,
133441,"CLOUDITIDC-KR CloudITIDC Global"
133448,"CHGPL-AS-AP Korea"
133461,"EQHOST-AS-AP Eqhost Sdn Bhd"
133480,"INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD"
133499,
133525,
133618,
133643,"EWEBGURU-AS EWEBGURU"
133694,
133731,
133741,"WKNTA-AS-AP Waka Kotahi NZ Transport Agency"
133744,
133747,"TRIUMPH-AS-AP TRIUMPH DYNASTY Limited"
133752,
133762,"NJ-AS-AP NETWORK JOINT HK LIMITED"
133766,"SPEED4-AS-AP SPEED ONE"
133772,"NELNET-AS-AP New Eagle Ltd"
133779,"XHKL-AS-AP XUN HONG KONG LIMITED"
133800,"IDNIC-BIZNETGIO-AS-ID PT Biznet Gio Nusantara"
133847,
133866,"UTURN-AS-AP U-Turn Technologies"
133882,"GODADDY-NET-SG-AS-AP Godaddy.com"
133923,"KANTIPUR-AS-AP Kantipur Publications Limited"
133948,
133950,"HOOPLAHOSTING-AS-AP Hoopla Hosting Limited"
133980,
133981,"PLRNET-AS-IN PLAYERNET TECHNOLOGIES PVT LTD"
133983,"SBB-AS-IN Shivraj Broadband Internet Pvt Ltd"
133987,"REBUS-AS-IN Rebus Networks Private Limited"
134015,
134018,"CLOUDISP-AS-IN ONBLUECLOUD INFOTECH PVT LTD"
134025,"DATACT-AS-IN Data Cloud Technologies"
134028,
134030,"SKVISION-AS SKVISION MULTITRADE PRIVATE LIMITED"
134034,
134105,"STLMC-AS-AP Shwe Than Lwin Media Co."
134113,"MCN-BD Kazi Sazzad Hossain TA Millennium Computers &amp; Networking"
134117,
134121,"RAINBOW-HK Rainbow network limited"
134137,
134153,
134175,"SH2206-AP UNIT A17"
134176,
134196,"ANYUN-INTERNET-TECHNOLOGY-HK-CO-LIMITED ANYUN INTERNET TECHNOLOGY HK CO."
134221,
134239,"SPARVAINCORPORATED-AS-AP SPARVA INCORPORATED"
134257,
134271,"JKMINFO-AS-IN JKM Infotech"
134290,
134294,
134308,
134330,
134333,
134335,
134343,"VIGHNAHAR-AS VIGHNAHARTA TELEINFRA PRIVATE LIMITED"
134351,
134366,"CCHL-AS-AP Cloud Computing HK Limited"
134383,"PUST-AS-AP Pabna University of Science and Technology"
134409,
134437,"THESKYTRADERSPVTGM-AS-AP The Sky Traders Pvt Ltd"
134450,
134451,"NME-INDONESIA-AS-AP NewMedia Express Pte Ltd"
134512,
134520,
134522,
134529,"IGW1ASIA-AS-AP 1Asia Alliance Gateway Limited"
134548,"DXTL-HK DXTL Tseung Kwan O Service"
134585,
134599,
134601,"MICROLINK-AS-AP Microlink Technology"
134612,
134662,
134700,"SINOYCLOUD-AS-AP Sinoycloud Limited"
134705,"ITACE-AS-AP Itace International Limited"
134781,
134802,
134804,
134812,
134823,
134852,"AIRZONE-AS-IN AirZone internet Service Pvt. Ltd."
134859,"IMPERIALTECH-AS-IN IMPERIAL TECH SERVICES"
134867,"FUELNET-AS-IN FUEL NETWORKS"
134870,"BNIPL-AS Broad Net India Private Limited"
134875,"ZPOINTKOTA-AS ZPOINT KOTA"
134900,
134918,
134926,
134963,"ASEPL-AS-AP Alibaba Cloud Singapore Private Limited"
134970,
134979,"NELNET-AS-AP New Eagle Ltd"
134996,"EXA-NET-AS-AP BSITC PHILS."
135026,
135065,
135081,"CTTL-AS-AP CHEER TOP TECHNOLOGY LIMITED"
135115,
135132,"DNI-PH Dreamscape Networks Inc."
135140,"QYNTKCL-AS-AP Qun Ying Network Technology Hong Kong Co."
135160,
135161,
135172,"EISPL-AS-IN EZEENET INTERNET SOLUTIONS PVT LTD"
135182,"MISPLMBD-AS-IN MORADABAD INTERNET SERVICES PRIVATE LIMITED"
135187,"EIPL-AS Expeditive Infotech Private Ltd"
135201,"SIDDHBALI-AS-IN siddhbali infotech pvt ltd."
135215,
135218,"GTELCOMM-AS Gtel Communications Private Limited"
135228,
135241,
135255,"AGTESO-AS Agrawal Technology Solutions"
135330,"ADCDATACOM-AS-AP ADCDATA.COM"
135339,"FISSACOM-AS-AP Fissa Communication"
135340,"DIGITALOCEAN-AS-IN Digital Ocean"
135343,
135357,
135377,"UCLOUD-HK-AS-AP UCLOUD INFORMATION TECHNOLOGY HK LIMITED"
135386,
135387,
135391,
135392,
135450,"IDNIC-BSTI-AS-ID PT Berkah Solusi Teknologi Informasi"
135459,"GDSNETWORK-AS-ID PT.GLOBALRIAU DATA SOLUSI"
135520,"OVERTHEWIRE-AU Over the Wire Pty Ltd"
135543,"NETWORKDYNAMICS-PTY-LTD-AS-AP Network Dynamics Pty Ltd"
135581,"ONL-HK-AS 19 Chun Wang Street"
135583,
135596,"HANSTECH-AS-HK Hans Online Services"
135615,"DNETSERVICE-AS-AP D-NET SERVICE"
135673,
135676,
135682,"AWDHPL-AS-IN Advika Web Developments Hosting Pvt Ltd"
135688,
135693,"TNETBRBD-AS-IN Touchnet Broadband Services Pvt. Ltd."
135714,"FNPLM-AS-IN Fans Networks Private Limited"
135740,"NETLIFE-AS-IN Netlife Network Pvt Ltd"
135778,
135779,
135789,
135811,
135818,
135822,"HOSRAJA-AS Ovi Hosting Pvt Ltd"
135839,
135862,
135866,"LUCKYAIR-AS Lucky Airnet Pvt Ltd."
135905,
135915,
135917,
135920,"EHOST-AS-VN Ehost software company limited"
135932,
135942,
135951,"WEBICO-AS-VN Webico Company Limited"
135953,
136014,
136023,"PTE-AS-AP PTE Group Co."
136038,
136052,"IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia"
136146,"B3NTCL-AS-AP Beijing 3389 Network Technology Co."
136151,"JATRABARI-AS-AP Jatrabari Online"
136160,"BSYNTCL-AS-AP Beijing Shijihulian Yuntong Network Technology Co."
136170,
136171,"MEDHAHOSTING-AS-AP Medha Hosting"
136207,
136209,
136251,
136257,"NEWCNSONLINE-AS-AP New CNS Online"
136258,"ONEPROVIDER-AS BrainStorm Network"
136279,"GLO1-AS-IN Glo Internet Services Pvt Ltd"
136288,"SPISPL-AS-IN Sai Prasad Intenet Services Pvt Ltd"
136294,
136297,"VISIONHI-AS-IN Vision Hi-speed Technology Pvt.ltd."
136327,
136331,
136345,
136356,"PURENETT-AS Purenet Telecom India Pvt. Ltd."
136363,
136366,"PROMPTIC-AS Prompt Infracom Private Limited"
136399,
136429,
136435,"ELITE-BD ELITE COMMUNICATION"
136461,
136523,"COLODEE-AS-AP COLODEE DIGITAL NETWORK CO."
136527,"NANTAWAT-AS-AP CLOUDFOREST.ME"
136557,"HOST-AS-AP Host Universal Pty Ltd"
136563,"IRANETCYBERCAFE-AS-AP Iranet Cyber Cafe"
136600,
136633,
136655,
136670,"SKYLINE0-AS Skyline Broadband Pvt. Ltd."
136674,"DMPISPL-AS Dmp Internet Services Private Limited"
136698,"DEVDRPAN-AS Devdarpan Broadband Pvt. Ltd."
136705,"WSBPL-AS Webstar Broadband Private Limited"
136713,
136719,"ADNJBP-AS Anushree Digital Network Pvt Ltd"
136721,
136722,"SAITE-AS Sai Technix Pvt. Ltd."
136723,"MLGENT-AS-IN MLG ENTERPRISES"
136739,
136743,
136765,
136782,
136787,"PACKETHUBSA-AS-AP PacketHub S.A."
136793,
136800,
136803,"TELMARCCORPORATION-AS-AP TELMARC CORPORATION"
136851,"IDNIC-COLO-AS-ID PT ARDETAMEDIA GLOBAL KOMPUTINDO"
136892,"BGC-AS-AP BGC Limited"
136899,"PHOENIXNAP-AS-SG3 PhoenixNAP"
136903,
136907,"HWCLOUDS-AS-AP HUAWEI CLOUDS"
136920,
136933,
136950,"HIITL-AS-AP Hong Kong FireLine Network LTD"
136970,
136988,"LEASEWEB-AS-AP LEASEWEB AUSTRALIA PTY LIMITED"
137020,
137045,"ATHOYCYBERNET-AS-AP Athoy Cyber Net"
137081,
137099,"EXAHOST-AS-IN Exa Hosting Private Limited"
137100,"NBSP-AS Netmax Broadband Services"
137113,
137116,
137118,"SPARKLI-AS-IN Sparklink.Net Pvt Ltd"
137124,"CTRONIX-AS-IN Jai Mata Di Telectronix Private Limited"
137128,"BITSBYTE-AS-IN Bitsandbytes Isp Pvt Ltd"
137139,
137146,
137147,"INTELICS-AS-IN Writer Business Services Private Limited"
137156,
137162,
137174,
137257,"LOCALHOST-AS-AP Localhost Limited"
137261,
137280,"KSYUNGLOBAL-AS-AP Kingsoft cloud corporation limited"
137331,
137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD"
137432,
137446,"HIGHSPEEDNET-AS-AP Highspeednet Data ServicesHongkongCo."
137478,"CYBER-AS-AP Cyber Net Cafe"
137483,
137485,
137530,"TRISHALNET-AS-AP TrishalNet"
137537,"IONECOLTD-AS-AP iOne Co."
137543,"NEWBANGLASPEED-AS-AP Mohammad Yousuf"
137550,
137551,
137554,
137570,"STORMNETISP-AS-AP Md Sohel Rana"
137571,"PESYUN-AS-AP arebz.com"
137586,
137590,"ITDASWAN-AS Ua E Governance In Pmu"
137594,"FCNPL-AS-IN Flashcom Network Private Limited"
137604,"STPLABAD-AS Sahjanand Telecom Pvt Ltd"
137606,
137615,"AONEC-AS-IN Aonedpn Communications Pvt. Ltd."
137621,"SCAKE-AS-IN Servercake Webhosting India Pvt Ltd"
137625,
137630,"WINETCOMM-AS-IN WINET COMMUNIATIONS"
137652,"TIFCMPL-AS-IN Tapee Infocom Private Limited"
137655,
137679,
137826,
137870,
137873,"STIL-AS-AP SOFT TECH INNOVATION LTD."
137877,
137893,"SURVEILLANCE-AS-AP SURVEILLANCE AUSTRALIA PTY. LTD."
137915,"ZTC-AS-AP Zero Technology Co."
137969,
137978,"CDS-CLEARING-AS-AP CDS and Clearing Ltd"
137982,"BOWLLC-AS-AP BOW LLC"
137999,"QUINTRON-SYSTEMS-LIMITED QUINTRON-SYSTEMS-LIMITED"
138025,"RBCCABLE-AS-AP RBC Cable Master System"
138031,"MNNT-AS-AP MS. New Noman Traders"
138062,"IDNIC-PAAS-AS-ID PT. Awan Kilat Semesta"
138074,"WOWNET-AS-ID PT. Wowrack Cepat Teknologi Nusantara"
138115,
138152,"YISUCLOUDLTD-HK YISU CLOUD LTD"
138156,
138170,"MICROLINCOMM-AS-AP Md Omrul Islam"
138192,
138195,
138227,
138241,
138246,"NETCLUES-AS-IN Netclues Technologies Private Limited"
138249,
138251,
138261,"SPEEDYQN-AS Speedyquick Network Private Limited"
138264,"ABLINK-AS-IN Ablink Network Opc Private Limited"
138267,"BSLTPL-AS-IN Bsl Technologies Pvt. Ltd."
138275,"MALIKBB-AS Malik Cable And Broadband"
138280,
138292,
138293,"SPACETRA-AS-IN Spacetrade Internet Pvt Ltd"
138297,
138299,"RSGSN-AS-IN R.S.G. SMART NETWORK"
138304,
138338,"CTGNET-AS-AP CTG.NET"
138359,"DATAKL-MY DataKL Solutions Sdn Bhd"
138392,"CTC-HK Colleagues Technology CO."
138402,
138403,"BISMILLAENTERPRISE-AS-AP Bismilla Enterprise"
138415,"YANCYLIMITED-AS-HK Yancy Limited"
138431,
138497,
138500,
138520,
138538,
138567,
138576,"CODECCLOUD-AS-AP CodecCloud HK Limited"
138608,
138611,"UNITECHINTERNET-AS-AP Unitech Internet"
138618,"THANACHARTSEC-TH-AS Thanachart Securities Public Company Limited"
138623,
138638,"FENIEASYNET-AS-AP Feni Easy Net  ISP"
138666,
138671,"SAHYOG-AS-AP SAHYOG OPTIC PVT. LTD."
138698,"TLTC-AS Tianjin Longsheng Technology Co."
138708,"HITS-AS-IN Hosting World Pvt Ltd"
138710,
138728,"AS-KAIZEN-IN Kaizen Infosys"
138733,
138735,
138755,
138756,"RAMYAA-AS-IN Ramyaa Network Communication"
138758,
138763,
138772,
138778,
138779,"QSIXISPL-AS-IN QSIX INTERNET SERVICE PRIVATE LIMITED"
138790,
138944,
138961,
138968,
138981,
138994,
138995,
139008,"NEEFIT-AS-AP NEEF IT LIMITED"
139013,
139016,
139021,"WEST263GO-HK West263 International Limited"
139029,
139036,"EDGESPEED-AS-AP Edge Speed"
139065,
139086,
139191,
139213,"HCSI-AS-AP Hillview Cable Systems"
139242,
139254,"MDNOORALAM-AS-AP Ripa Online"
139256,"NITC-AS-AP National Information Technology Center"
139265,"VITI-AS-AP V&amp;M INFORMATION TECHNOLOGY INC."
139280,
139283,
139326,
139327,
139330,--MISSING--
139335,"SREEJON-AS-AP Sreejon Online.Com"
139337,"OZHOSTING-AS-AP Ozhosting.com Pty Ltd"
139343,
139345,
139456,"IDNIC-NSR-DEWAWEB-AS-ID PT DEWAWEB"
139461,
139508,
139514,"JBJBSPL-AS-IN Jb Jain Broadband Solutions Private Limited"
139526,"REVNBB-AS Revolution Broadband Pvt.ltd."
139529,"FASTTELE-AS Fastcom Telelink Pvt. Ltd."
139534,"IGIPL-AS Indotel Global Internet Private Limited"
139538,
139542,"SYSN1234-AS-IN Sysnet Broadband Services Private Limited"
139549,
139554,
139558,"ULTRAWA-AS-IN Ultrawave Internet Access Pvt Ltd"
139561,
139562,"JBB-AS-IN Jolly Broadband Pvt Ltd"
139565,
139571,
139635,"HYNTCL-AS-AP Hubei Yunwutong Network Technology Co."
139638,
139647,"ALPHASATTELITE-AS-AP Alpha Sattelite Network"
139659,"LUCID-AS-AP LUCIDACLOUD LIMITED"
139680,
139686,"FRCHI-AS-AP Free Range Cloud Hosting Inc"
139716,
139736,"APEXHOST-AS-AP Apexhost Pty Ltd"
139773,
139786,"RAINBOW-AS-AP Rainbow Network"
139792,"BROWSERWORLDIT-AS-AP Browser World IT"
139854,
139857,"TGNC-AS-AP Tiger Global Network &amp; Communication"
139865,
139902,"SCNPL-AS-AP SURKHET CABLE NET T.V. PVT. LTD."
139924,"PIPEXCOMMUNICATION-AS-AP Pipex Communication"
139927,"GALAXYNET-AS-AP Galaxy Net"
139995,
140045,
140072,"FWCPL-AS-AP Fiberworld Communication Pvt.ltd"
140077,"CNETBROADBAND-AS-AP C Net Broadband"
140093,
140103,
140107,
140108,"AIRSONBR-AS-IN Airson Broadband"
140214,"GPIL-AS-AP Create Prominent Information Limited"
140244,
140288,"TOAONLINE-AS-AP Toa Online"
141039,"PACKETHUBSA-AS-AP PacketHub S.A."
141995,"CAPL-AS-AP Contabo Asia Private Limited"
142036,"HOSTEONS-AS-AP Hosteons Pte. Ltd."
147049,
149020,
196645,
196653,
196678,
196713,
196745,
196752,
196763,"KEY-SYSTEMS-AS - Key-Systems GmbH"
196812,
196824,"OKEAN-AS - SE: Pugachevskaya Vera Vladimirovna"
196827,
196955,
196976,"ZITCOM-AS - team.blue Denmark A/S"
197019,"WEDOS - WEDOS Internet, a.s."
197068,"CURATOR - HLL LLC"
197071,
197155,"ARTNET - Artnet Sp. z o.o."
197168,
197216,
197218,
197226,
197252,"COLOBRIDGE-AS - Colobridge GmbH"
197308,
197328,"ISTANBULDC1 - GEOCOM LLC"
197348,
197372,
197392,"ASINFODOM - Infodom Ltd"
197395,"HOSTGHOST-AS - HostGhost B.V."
197439,
197540,
197565,"ASDIGISERVICE - NHK Solutions s.r.o."
197595,
197607,
197648,
197684,"ASHOSTUA - DeRoy LLC."
197695,
197706,
197707,
197712,
197718,"ELEKTRON-AS - OOO Elektron"
197726,
197731,"TUXIS - The Internet Engineering Group B.V."
197746,
197751,"ARKTIKA-AS - &quot;Trade and logistics facility ARKTIKA&quot; Ltd"
197856,
197902,"HOSTNET - Hostnet B.V."
197914,
197922,
197988,"SOLARCOM - Solar Communications GmbH"
198012,"INTERFORCE - Interforce Networks BV"
198047,
198066,
198068,
198153,
198171,
198195,
198203,"ASN-ROUTELABEL - RouteLabel V.O.F."
198249,
198310,"OOO-MOLNIYA - OOO Molniya"
198313,
198347,"GAME-HOSTING - Game-Hosting GH AB"
198371,
198414,"BIZNESHOST-AS - Cyber_Folks S.A."
198432,
198435,
198438,"ASINTRAST - &quot;INTRAST&quot; Ltd."
198452,"KONFORM-AS - Kontainer A/S"
198485,
198546,
198605,
198610,
198616,"ASMEDIAKVANT - MediaKvant Ltd."
198620,"BRALU_JURJANU_BIEDRIBA-AS - Bralu Jurjanu biedriba"
198639,"ASSOZVEZDIEORIONA - Sozvezdiye Oriona Ltd."
198651,"HOSTLINE - HOSTLINE, UAB"
198670,"VYAZMAINFORMATIONNETWORK - Autonomous non-profit organization &quot;Vyazemsky information network&quot;"
198736,"STREAMNETWORKS - Stream Networks Ltd"
198746,"GRANET - Granet Marcin Grabowski"
198749,
198757,
198758,
198770,
198849,"VISL-UK - Virtual Internet Services Limited"
198944,
198968,"CYBERNETICOS - Cyberneticos Hosting SL"
199008,
199064,
199081,
199089,
199098,
199102,"PERSIK - LTD Personal Interactive Communications"
199103,
199129,
199202,
199213,"HOSTERSAS - Sentia Denmark A/S"
199246,
199251,
199274,"MNGTNET - Serveroid, LLC"
199325,
199366,
199391,
199419,"LIMONHOST - LIMON BILGI TEKNOLOJILERI ANONIM SIRKETI"
199481,
199484,"SAGLAYICI - Euronet Telekomunikasyon A.S."
199524,
199542,"SONASSI - IOMART MANAGED SERVICES LIMITED"
199558,
199566,"FENGWU-AS - Fengwu Qi"
199581,"DATARUSH - Data Rush IT Services, S.L."
199597,
199608,"BIRBIR - Birbir Internet Teknolojileri Sanayi ve Ticaret Limited Sirketi"
199653,"ARUBAFR-AS - Aruba SAS"
199669,"ATLEX-AS - Okay-Telecom Ltd."
199733,
199758,"NEXYLAN - SAS Nexylan"
199780,
199785,
199833,
199835,"VEVIDA - Your hosting B.V."
199847,
199860,"XELENT-AS - ATOMDATA JSC"
199883,"ARUBACLOUDLTD-ASN - ArubaCloud Limited"
199907,
199990,"LOCALHOST_AS - LOCALHOST AS"
199997,
200000,
200019,
200039,"HYDRACOM-AS - Hydra Communications Ltd"
200062,
200070,"CZNIC-AS2 - CZ.NIC, z.s.p.o."
200081,
200083,
200088,
200095,"AGENTSTVO-E-AS - AGENTSTVO-E Ltd"
200128,"DNHOST - DNHOST IKE"
200130,
200147,
200185,"XANDMAIL-ASN - Aruba SAS"
200288,"ONAPP-AS - VMHosting Ltd."
200296,
200313,"INTERNET-IT - IT WEB LTD"
200342,"AS-24X7ICT - 24x7 Hosting B.V."
